measure,location,sex,age,cause,metric,year,val,upper,lower,,,,,
Deaths,Global,Both,20 to 24,Colon and rectum cancer,Percent,2013,0.002283756,0.002404105,0.002053109,,,,,
Deaths,Global,Both,20 to 24,Colon and rectum cancer,Rate,2013,0.284214293,0.300109053,0.256337345,,,,,
Deaths,Global,Both,25 to 29,Colon and rectum cancer,Number,2013,3210.412201,3326.299185,3024.827208,,,,,
Deaths,Global,Both,25 to 29,Colon and rectum cancer,Percent,2013,0.003541373,0.003685177,0.003331699,,,,,
Deaths,Global,Both,25 to 29,Colon and rectum cancer,Rate,2013,0.534682689,0.553983252,0.503774171,,,,,
Deaths,Global,Both,30 to 34,Colon and rectum cancer,Number,2013,6015.585067,6200.944282,5789.33353,,,,,
Deaths,Global,Both,30 to 34,Colon and rectum cancer,Percent,2013,0.005743025,0.005937333,0.005530286,,,,,
Deaths,Global,Both,30 to 34,Colon and rectum cancer,Rate,2013,1.120296086,1.154815954,1.078160748,,,,,
Deaths,Global,Both,35 to 39,Colon and rectum cancer,Number,2013,9242.677386,9526.221522,8973.315361,,,,,
Deaths,Global,Both,35 to 39,Colon and rectum cancer,Percent,2013,0.007580068,0.007808912,0.007344027,,,,,
Deaths,Global,Both,35 to 39,Colon and rectum cancer,Rate,2013,1.83147138,1.88765672,1.778096279,,,,,
Deaths,Global,Both,40 to 44,Colon and rectum cancer,Number,2013,16025.47593,16510.40529,15636.57343,,,,,
Deaths,Global,Both,40 to 44,Colon and rectum cancer,Percent,2013,0.010663169,0.010960041,0.010428397,,,,,
Deaths,Global,Both,40 to 44,Colon and rectum cancer,Rate,2013,3.291596443,3.391199834,3.21171675,,,,,
Deaths,Global,Both,45 to 49,Colon and rectum cancer,Number,2013,29063.95052,29903.55462,28432.78158,,,,,
Deaths,Global,Both,45 to 49,Colon and rectum cancer,Percent,2013,0.014982571,0.015370576,0.014681484,,,,,
Deaths,Global,Both,45 to 49,Colon and rectum cancer,Rate,2013,6.501671304,6.689492635,6.360477388,,,,,
Deaths,Global,Both,50 to 54,Colon and rectum cancer,Number,2013,43004.00061,43857.72313,42243.32561,,,,,
Deaths,Global,Both,50 to 54,Colon and rectum cancer,Percent,2013,0.017971648,0.018304104,0.017681563,,,,,
Deaths,Global,Both,50 to 54,Colon and rectum cancer,Rate,2013,11.51210148,11.74064162,11.30847001,,,,,
Deaths,Global,Both,55 to 59,Colon and rectum cancer,Number,2013,61173.45525,62313.80653,60245.22177,,,,,
Deaths,Global,Both,55 to 59,Colon and rectum cancer,Percent,2013,0.020533435,0.020891419,0.020253125,,,,,
Deaths,Global,Both,55 to 59,Colon and rectum cancer,Rate,2013,18.8623678,19.21398641,18.57615409,,,,,
Deaths,Global,Both,60 to 64,Colon and rectum cancer,Number,2013,85858.48189,87372.48835,84503.42701,,,,,
Deaths,Global,Both,60 to 64,Colon and rectum cancer,Percent,2013,0.022095068,0.022491253,0.021794373,,,,,
Deaths,Global,Both,60 to 64,Colon and rectum cancer,Rate,2013,31.52955818,32.08554233,31.03194535,,,,,
Deaths,Global,Both,65 to 69,Colon and rectum cancer,Number,2013,92963.96461,94615.13624,91733.1868,,,,,
Deaths,Global,Both,65 to 69,Colon and rectum cancer,Percent,2013,0.022033153,0.022407367,0.0217672,,,,,
Deaths,Global,Both,65 to 69,Colon and rectum cancer,Rate,2013,46.48944625,47.31516463,45.87395853,,,,,
Deaths,Global,Both,70 to 74,Colon and rectum cancer,Number,2013,105706.3079,107453.3746,104087.5053,,,,,
Deaths,Global,Both,70 to 74,Colon and rectum cancer,Percent,2013,0.021320834,0.021642995,0.02100895,,,,,
Deaths,Global,Both,70 to 74,Colon and rectum cancer,Rate,2013,68.93773925,70.0771114,67.88201611,,,,,
Deaths,Global,Both,75 to 79,Colon and rectum cancer,Number,2013,117125.4637,118895.7643,115596.0396,,,,,
Deaths,Global,Both,75 to 79,Colon and rectum cancer,Percent,2013,0.020544819,0.020840658,0.020274966,,,,,
Deaths,Global,Both,75 to 79,Colon and rectum cancer,Rate,2013,102.9280199,104.4837323,101.583986,,,,,
Deaths,Global,Both,80 plus,Colon and rectum cancer,Number,2013,232937.457,235829.0906,230455.8075,,,,,
Deaths,Global,Both,80 plus,Colon and rectum cancer,Percent,2013,0.016705275,0.016900777,0.016534917,,,,,
Deaths,Global,Both,80 plus,Colon and rectum cancer,Rate,2013,189.4869431,191.8391917,187.4682031,,,,,
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,2013,804830.9158,815273.4251,796206.1421,,,,,
Deaths,Global,Both,All Ages,Colon and rectum cancer,Percent,2013,0.015107545,0.015301726,0.014947941,,,,,
Deaths,Global,Both,All Ages,Colon and rectum cancer,Rate,2013,11.02869743,11.17179243,10.91051109,,,,,
Deaths,Global,Both,15-49 years,Colon and rectum cancer,Number,2013,66061.78484,67515.49014,64778.16333,,,,,
Deaths,Global,Both,15-49 years,Colon and rectum cancer,Percent,2013,0.008310531,0.008488245,0.008159467,,,,,
Deaths,Global,Both,15-49 years,Colon and rectum cancer,Rate,2013,1.736055896,1.77425822,1.702323252,,,,,
Deaths,Global,Both,50-69 years,Colon and rectum cancer,Number,2013,282999.9024,287219.2842,279462.9781,,,,,
Deaths,Global,Both,50-69 years,Colon and rectum cancer,Percent,2013,0.020998358,0.021290423,0.020781133,,,,,
Deaths,Global,Both,50-69 years,Colon and rectum cancer,Rate,2013,24.18495541,24.54554056,23.88269256,,,,,
Deaths,Global,Both,70+ years,Colon and rectum cancer,Number,2013,455769.2286,461313.3404,450977.7763,,,,,
Deaths,Global,Both,70+ years,Colon and rectum cancer,Percent,2013,0.018525078,0.01873716,0.018338877,,,,,
Deaths,Global,Both,70+ years,Colon and rectum cancer,Rate,2013,116.8459034,118.2672515,115.6175151,,,,,
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2013,11.62935839,11.77733809,11.50876136,,,,,
Deaths,Global,Both,80 to 84,Colon and rectum cancer,Number,2013,111215.032,112730.9752,109619.2176,,,,,
Deaths,Global,Both,80 to 84,Colon and rectum cancer,Percent,2013,0.018921554,0.019166056,0.018667817,,,,,
Deaths,Global,Both,80 to 84,Colon and rectum cancer,Rate,2013,155.1909727,157.3063405,152.9641515,,,,,
Deaths,Global,Both,85 to 89,Colon and rectum cancer,Number,2013,76179.47441,77434.91915,75111.39571,,,,,
Deaths,Global,Both,85 to 89,Colon and rectum cancer,Percent,2013,0.016464383,0.016737791,0.016242652,,,,,
Deaths,Global,Both,85 to 89,Colon and rectum cancer,Rate,2013,212.8170872,216.3243323,209.833273,,,,,
Deaths,Global,Both,90 to 94,Colon and rectum cancer,Number,2013,34331.32651,34916.59868,33778.24788,,,,,
Deaths,Global,Both,90 to 94,Colon and rectum cancer,Percent,2013,0.013850124,0.014088731,0.013621473,,,,,
Deaths,Global,Both,90 to 94,Colon and rectum cancer,Rate,2013,275.7410631,280.4418302,271.2988669,,,,,
Deaths,Global,Both,<20 years,Colon and rectum cancer,Number,2013,746.768249,799.5295122,665.0059534,,,,,
Deaths,Global,Both,<20 years,Colon and rectum cancer,Percent,2013,9.57E-05,0.000102841,8.46E-05,,,,,
Deaths,Global,Both,<20 years,Colon and rectum cancer,Rate,2013,0.029362255,0.031436781,0.026147435,,,,,
Deaths,Global,Both,10 to 24,Colon and rectum cancer,Number,2013,2503.683732,2627.347602,2258.176489,,,,,
Deaths,Global,Both,10 to 24,Colon and rectum cancer,Percent,2013,0.001483687,0.001556768,0.001335685,,,,,
Deaths,Global,Both,10 to 24,Colon and rectum cancer,Rate,2013,0.135440159,0.142129923,0.122159112,,,,,
Deaths,Global,Both,10 to 54,Colon and rectum cancer,Number,2013,109065.7854,111095.1812,107196.2812,,,,,
Deaths,Global,Both,10 to 54,Colon and rectum cancer,Percent,2013,0.010196347,0.010389738,0.010040892,,,,,
Deaths,Global,Both,10 to 54,Colon and rectum cancer,Rate,2013,2.27312882,2.315425109,2.23416496,,,,,
Deaths,Global,Both,95 plus,Colon and rectum cancer,Number,2013,11211.62408,11424.4976,11010.16713,,,,,
Deaths,Global,Both,95 plus,Colon and rectum cancer,Percent,2013,0.011672049,0.011896115,0.011452429,,,,,
Deaths,Global,Both,95 plus,Colon and rectum cancer,Rate,2013,371.1285383,378.1751035,364.4598861,,,,,
Deaths,Global,Both,<70 years,Colon and rectum cancer,Number,2013,349061.6872,354391.3733,344573.9166,,,,,
Deaths,Global,Both,<70 years,Colon and rectum cancer,Percent,2013,0.012174975,0.012361278,0.012005811,,,,,
Deaths,Global,Both,<70 years,Colon and rectum cancer,Rate,2013,5.053338445,5.130495889,4.988369344,,,,,
Deaths,Global,Both,15 to 19,Ovarian cancer,Number,2013,549.0206979,665.0770155,480.0890871,,,,,
Deaths,Global,Both,15 to 19,Ovarian cancer,Percent,2013,0.00097396,0.001177798,0.000852875,,,,,
Deaths,Global,Both,15 to 19,Ovarian cancer,Rate,2013,0.089830299,0.108819335,0.078551768,,,,,
Deaths,Global,Both,20 to 24,Ovarian cancer,Number,2013,838.6532712,1001.727195,744.0148205,,,,,
Deaths,Global,Both,20 to 24,Ovarian cancer,Percent,2013,0.001090112,0.001299692,0.000970711,,,,,
Deaths,Global,Both,20 to 24,Ovarian cancer,Rate,2013,0.135668021,0.162048311,0.120358463,,,,,
Deaths,Global,Both,25 to 29,Ovarian cancer,Number,2013,1234.533977,1397.515757,1136.679486,,,,,
Deaths,Global,Both,25 to 29,Ovarian cancer,Percent,2013,0.001361758,0.001539921,0.001254403,,,,,
Deaths,Global,Both,25 to 29,Ovarian cancer,Rate,2013,0.205607226,0.232751259,0.18930991,,,,,
Deaths,Global,Both,30 to 34,Ovarian cancer,Number,2013,1869.090939,2006.709957,1754.150906,,,,,
Deaths,Global,Both,30 to 34,Ovarian cancer,Percent,2013,0.001784365,0.001916887,0.00167205,,,,,
Deaths,Global,Both,30 to 34,Ovarian cancer,Rate,2013,0.348085056,0.373714158,0.326679512,,,,,
Deaths,Global,Both,35 to 39,Ovarian cancer,Number,2013,3103.115738,3297.756307,2924.086593,,,,,
Deaths,Global,Both,35 to 39,Ovarian cancer,Percent,2013,0.002544906,0.002705196,0.002396972,,,,,
Deaths,Global,Both,35 to 39,Ovarian cancer,Rate,2013,0.614894086,0.653462849,0.579418786,,,,,
Deaths,Global,Both,40 to 44,Ovarian cancer,Number,2013,5816.413958,6179.705711,5529.467857,,,,,
Deaths,Global,Both,40 to 44,Ovarian cancer,Percent,2013,0.003870187,0.004120458,0.003676163,,,,,
Deaths,Global,Both,40 to 44,Ovarian cancer,Rate,2013,1.194678247,1.26929755,1.135740168,,,,,
Deaths,Global,Both,45 to 49,Ovarian cancer,Number,2013,10410.78172,10946.5144,9980.738897,,,,,
Deaths,Global,Both,45 to 49,Ovarian cancer,Percent,2013,0.005366819,0.005634915,0.005152696,,,,,
Deaths,Global,Both,45 to 49,Ovarian cancer,Rate,2013,2.328915358,2.448759968,2.232713809,,,,,
Deaths,Global,Both,50 to 54,Ovarian cancer,Number,2013,15604.99051,16244.62692,15085.97927,,,,,
Deaths,Global,Both,50 to 54,Ovarian cancer,Percent,2013,0.006521408,0.006778146,0.006306753,,,,,
Deaths,Global,Both,50 to 54,Ovarian cancer,Rate,2013,4.177430747,4.348660381,4.038492276,,,,,
Deaths,Global,Both,55 to 59,Ovarian cancer,Number,2013,18134.36038,18803.81811,17599.8094,,,,,
Deaths,Global,Both,55 to 59,Ovarian cancer,Percent,2013,0.006086978,0.006318933,0.005912221,,,,,
Deaths,Global,Both,55 to 59,Ovarian cancer,Rate,2013,5.591591547,5.798013725,5.426766832,,,,,
Deaths,Global,Both,60 to 64,Ovarian cancer,Number,2013,20464.94986,21137.21726,19846.13916,,,,,
Deaths,Global,Both,60 to 64,Ovarian cancer,Percent,2013,0.005266509,0.005431894,0.005119274,,,,,
Deaths,Global,Both,60 to 64,Ovarian cancer,Rate,2013,7.515283441,7.762158224,7.288039405,,,,,
Deaths,Global,Both,65 to 69,Ovarian cancer,Number,2013,19037.09264,19668.93579,18550.54146,,,,,
Deaths,Global,Both,65 to 69,Ovarian cancer,Percent,2013,0.004511941,0.004659839,0.00440009,,,,,
Deaths,Global,Both,65 to 69,Ovarian cancer,Rate,2013,9.520074783,9.836047085,9.276760127,,,,,
Deaths,Global,Both,70 to 74,Ovarian cancer,Number,2013,18377.40662,18921.26788,17919.64304,,,,,
Deaths,Global,Both,70 to 74,Ovarian cancer,Percent,2013,0.003706698,0.003814611,0.003619229,,,,,
Deaths,Global,Both,70 to 74,Ovarian cancer,Rate,2013,11.985064,12.33975017,11.68652754,,,,,
Deaths,Global,Both,75 to 79,Ovarian cancer,Number,2013,15770.14382,16166.14308,15422.52276,,,,,
Deaths,Global,Both,75 to 79,Ovarian cancer,Percent,2013,0.002766225,0.002833481,0.002705729,,,,,
Deaths,Global,Both,75 to 79,Ovarian cancer,Rate,2013,13.85855497,14.2065529,13.55307103,,,,,
Deaths,Global,Both,80 plus,Ovarian cancer,Number,2013,24867.60144,25306.30755,24500.03145,,,,,
Deaths,Global,Both,80 plus,Ovarian cancer,Percent,2013,0.001783401,0.001816552,0.001756231,,,,,
Deaths,Global,Both,80 plus,Ovarian cancer,Rate,2013,20.22897408,20.58584703,19.92996801,,,,,
Deaths,Global,Both,All Ages,Ovarian cancer,Number,2013,156078.1556,160686.4435,152967.1414,,,,,
Deaths,Global,Both,All Ages,Ovarian cancer,Percent,2013,0.002929748,0.003010894,0.00287241,,,,,
Deaths,Global,Both,All Ages,Ovarian cancer,Rate,2013,2.138758241,2.20190618,2.09612763,,,,,
Deaths,Global,Both,15-49 years,Ovarian cancer,Number,2013,23821.6103,24878.5685,22956.16772,,,,,
Deaths,Global,Both,15-49 years,Ovarian cancer,Percent,2013,0.002996724,0.003123969,0.002892095,,,,,
Deaths,Global,Both,15-49 years,Ovarian cancer,Rate,2013,0.626014679,0.653790775,0.603271474,,,,,
Deaths,Global,Both,50-69 years,Ovarian cancer,Number,2013,73241.39339,75582.32253,71568.94392,,,,,
Deaths,Global,Both,50-69 years,Ovarian cancer,Percent,2013,0.005434453,0.005600507,0.005314338,,,,,
Deaths,Global,Both,50-69 years,Ovarian cancer,Rate,2013,6.259153514,6.459207529,6.11622726,,,,,
Deaths,Global,Both,70+ years,Ovarian cancer,Number,2013,59015.15187,60301.0173,58088.31642,,,,,
Deaths,Global,Both,70+ years,Ovarian cancer,Percent,2013,0.002398717,0.002445709,0.002361837,,,,,
Deaths,Global,Both,70+ years,Ovarian cancer,Rate,2013,15.12975932,15.45941762,14.89214581,,,,,
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2013,2.17423427,2.23683849,2.132223146,,,,,
Deaths,Global,Both,80 to 84,Ovarian cancer,Number,2013,12514.81464,12786.90156,12253.01552,,,,,
Deaths,Global,Both,80 to 84,Ovarian cancer,Percent,2013,0.002129213,0.002177603,0.002086222,,,,,
Deaths,Global,Both,80 to 84,Ovarian cancer,Rate,2013,17.46334306,17.84301686,17.098025,,,,,
Deaths,Global,Both,85 to 89,Ovarian cancer,Number,2013,7965.719746,8150.630955,7783.175414,,,,,
Deaths,Global,Both,85 to 89,Ovarian cancer,Percent,2013,0.001721603,0.001761171,0.001681906,,,,,
Deaths,Global,Both,85 to 89,Ovarian cancer,Rate,2013,22.25325505,22.76982812,21.74329416,,,,,
Deaths,Global,Both,90 to 94,Ovarian cancer,Number,2013,3436.515244,3534.745997,3351.852241,,,,,
Deaths,Global,Both,90 to 94,Ovarian cancer,Percent,2013,0.001386379,0.001425381,0.001352751,,,,,
Deaths,Global,Both,90 to 94,Ovarian cancer,Rate,2013,27.6012745,28.39024058,26.92128136,,,,,
Deaths,Global,Both,<20 years,Ovarian cancer,Number,2013,549.0206979,665.0770155,480.0890871,,,,,
Deaths,Global,Both,<20 years,Ovarian cancer,Percent,2013,7.03E-05,8.48E-05,6.10E-05,,,,,
Deaths,Global,Both,<20 years,Ovarian cancer,Rate,2013,0.021587,0.026150229,0.018876671,,,,,
Deaths,Global,Both,10 to 24,Ovarian cancer,Number,2013,1387.673969,1603.378777,1239.831468,,,,,
Deaths,Global,Both,10 to 24,Ovarian cancer,Percent,2013,0.00082231,0.000951928,0.000733329,,,,,
Deaths,Global,Both,10 to 24,Ovarian cancer,Rate,2013,0.075068101,0.086736944,0.067070361,,,,,
Deaths,Global,Both,10 to 54,Ovarian cancer,Number,2013,39426.6008,40984.77288,38141.92198,,,,,
Deaths,Global,Both,10 to 54,Ovarian cancer,Percent,2013,0.003685889,0.003827788,0.003574997,,,,,
Deaths,Global,Both,10 to 54,Ovarian cancer,Rate,2013,0.821721883,0.854197015,0.794946845,,,,,
Deaths,Global,Both,95 plus,Ovarian cancer,Number,2013,950.5518128,981.2333354,918.3370127,,,,,
Deaths,Global,Both,95 plus,Ovarian cancer,Percent,2013,0.000989589,0.001021778,0.000955906,,,,,
Deaths,Global,Both,95 plus,Ovarian cancer,Rate,2013,31.46528125,32.48090472,30.39890303,,,,,
Deaths,Global,Both,<70 years,Ovarian cancer,Number,2013,97063.00369,100433.2632,94668.10646,,,,,
Deaths,Global,Both,<70 years,Ovarian cancer,Percent,2013,0.00338546,0.003497652,0.003301496,,,,,
Deaths,Global,Both,<70 years,Ovarian cancer,Rate,2013,1.405173429,1.45396441,1.370502692,,,,,
Deaths,Global,Both,15 to 19,Ovarian cancer,Number,2016,560.2654055,690.3034033,481.9093753,,,,,
Deaths,Global,Both,15 to 19,Ovarian cancer,Percent,2016,0.00106872,0.001317637,0.000920704,,,,,
Deaths,Global,Both,15 to 19,Ovarian cancer,Rate,2016,0.09124966,0.11242877,0.07848792,,,,,
Deaths,Global,Both,20 to 24,Ovarian cancer,Number,2016,848.8201403,1031.673156,736.6705162,,,,,
Deaths,Global,Both,20 to 24,Ovarian cancer,Percent,2016,0.001183796,0.001440114,0.001030823,,,,,
Deaths,Global,Both,20 to 24,Ovarian cancer,Rate,2016,0.13989256,0.170028245,0.121409377,,,,,
Deaths,Global,Both,25 to 29,Ovarian cancer,Number,2016,1293.307532,1491.493201,1181.298978,,,,,
Deaths,Global,Both,25 to 29,Ovarian cancer,Percent,2016,0.001507978,0.001740791,0.001376441,,,,,
Deaths,Global,Both,25 to 29,Ovarian cancer,Rate,2016,0.209315131,0.241390456,0.191187126,,,,,
Deaths,Global,Both,30 to 34,Ovarian cancer,Number,2016,1995.701319,2170.180393,1859.893376,,,,,
Deaths,Global,Both,30 to 34,Ovarian cancer,Percent,2016,0.001967738,0.00213738,0.001830531,,,,,
Deaths,Global,Both,30 to 34,Ovarian cancer,Rate,2016,0.349014083,0.379527493,0.325263592,,,,,
Deaths,Global,Both,35 to 39,Ovarian cancer,Number,2016,3321.234574,3555.180676,3118.999135,,,,,
Deaths,Global,Both,35 to 39,Ovarian cancer,Percent,2016,0.002837485,0.003039034,0.002667862,,,,,
Deaths,Global,Both,35 to 39,Ovarian cancer,Rate,2016,0.641630547,0.686826681,0.602560607,,,,,
Deaths,Global,Both,40 to 44,Ovarian cancer,Number,2016,6227.882604,6637.816892,5883.830834,,,,,
Deaths,Global,Both,40 to 44,Ovarian cancer,Percent,2016,0.004277744,0.004556538,0.00404546,,,,,
Deaths,Global,Both,40 to 44,Ovarian cancer,Rate,2016,1.264759555,1.348009086,1.194889458,,,,,
Deaths,Global,Both,45 to 49,Ovarian cancer,Number,2016,11143.63025,11718.31996,10647.44424,,,,,
Deaths,Global,Both,45 to 49,Ovarian cancer,Percent,2016,0.005725787,0.006015232,0.005484061,,,,,
Deaths,Global,Both,45 to 49,Ovarian cancer,Rate,2016,2.395034206,2.518548851,2.288391898,,,,,
Deaths,Global,Both,50 to 54,Ovarian cancer,Number,2016,17796.76351,18677.32797,17007.23927,,,,,
Deaths,Global,Both,50 to 54,Ovarian cancer,Percent,2016,0.006759652,0.007105148,0.006466474,,,,,
Deaths,Global,Both,50 to 54,Ovarian cancer,Rate,2016,4.30238987,4.515267431,4.111521396,,,,,
Deaths,Global,Both,55 to 59,Ovarian cancer,Number,2016,19621.37881,20349.14749,18979.91731,,,,,
Deaths,Global,Both,55 to 59,Ovarian cancer,Percent,2016,0.006415299,0.006648683,0.006212592,,,,,
Deaths,Global,Both,55 to 59,Ovarian cancer,Rate,2016,5.80273565,6.017962586,5.613032798,,,,,
Deaths,Global,Both,60 to 64,Ovarian cancer,Number,2016,23064.39206,23928.44965,22288.12043,,,,,
Deaths,Global,Both,60 to 64,Ovarian cancer,Percent,2016,0.00544146,0.005638032,0.005262002,,,,,
Deaths,Global,Both,60 to 64,Ovarian cancer,Rate,2016,7.694132103,7.982376131,7.435172905,,,,,
Deaths,Global,Both,65 to 69,Ovarian cancer,Number,2016,23109.43027,23964.07617,22369.1269,,,,,
Deaths,Global,Both,65 to 69,Ovarian cancer,Percent,2016,0.004664723,0.004839592,0.004519026,,,,,
Deaths,Global,Both,65 to 69,Ovarian cancer,Rate,2016,9.936677762,10.30416155,9.618359396,,,,,
Deaths,Global,Both,70 to 74,Ovarian cancer,Number,2016,19553.47316,20298.75725,18947.90176,,,,,
Deaths,Global,Both,70 to 74,Ovarian cancer,Percent,2016,0.003805072,0.003944401,0.003690235,,,,,
Deaths,Global,Both,70 to 74,Ovarian cancer,Rate,2016,12.1831563,12.64751946,11.80584375,,,,,
Deaths,Global,Both,75 to 79,Ovarian cancer,Number,2016,17044.43324,17584.8928,16557.01662,,,,,
Deaths,Global,Both,75 to 79,Ovarian cancer,Percent,2016,0.002865591,0.002953884,0.002786005,,,,,
Deaths,Global,Both,75 to 79,Ovarian cancer,Rate,2016,13.99493136,14.43869469,13.5947208,,,,,
Deaths,Global,Both,80 plus,Ovarian cancer,Number,2016,26782.09929,27456.85374,26172.38815,,,,,
Deaths,Global,Both,80 plus,Ovarian cancer,Percent,2016,0.001731744,0.001776903,0.001694344,,,,,
Deaths,Global,Both,80 plus,Ovarian cancer,Rate,2016,19.63679204,20.13152596,19.18974826,,,,,
Deaths,Global,Both,All Ages,Ovarian cancer,Number,2016,172362.8122,177531.7402,167885.2997,,,,,
Deaths,Global,Both,All Ages,Ovarian cancer,Percent,2016,0.003105117,0.003195435,0.003029722,,,,,
Deaths,Global,Both,All Ages,Ovarian cancer,Rate,2016,2.28159276,2.350014646,2.222323246,,,,,
Deaths,Global,Both,15-49 years,Ovarian cancer,Number,2016,25390.84182,26525.42816,24332.44525,,,,,
Deaths,Global,Both,15-49 years,Ovarian cancer,Percent,2016,0.00330364,0.003452305,0.003176134,,,,,
Deaths,Global,Both,15-49 years,Ovarian cancer,Rate,2016,0.653432164,0.682630692,0.626194376,,,,,
Deaths,Global,Both,50-69 years,Ovarian cancer,Number,2016,83591.96465,86462.04057,81139.1195,,,,,
