measure,location,sex,age,cause,metric,year,val,upper,lower,,,,
Incidence,Singapore,Female,60 to 64,Cervical cancer,Number,2013,21.97741619,30.11761401,16.06602383,,,,
Incidence,Singapore,Female,65 to 69,Cervical cancer,Number,2013,16.5968662,22.52896403,12.29967181,,,,
Incidence,Singapore,Female,70 to 74,Cervical cancer,Number,2013,11.55371209,14.916082,8.627483661,,,,
Incidence,Singapore,Female,75 to 79,Cervical cancer,Number,2013,8.790633739,11.40215723,6.64487745,,,,
Incidence,Singapore,Female,80 plus,Cervical cancer,Number,2013,11.34370445,12.91610631,9.812444593,,,,
Incidence,Singapore,Female,All Ages,Cervical cancer,Number,2013,259.875494,292.9767553,230.7115731,,,,
Incidence,Singapore,Female,5-14 years,Cervical cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,15-49 years,Cervical cancer,Number,2013,132.194138,160.8617862,108.0929603,,,,
Incidence,Singapore,Female,50-69 years,Cervical cancer,Number,2013,95.99330563,112.2143707,80.82125161,,,,
Incidence,Singapore,Female,70+ years,Cervical cancer,Number,2013,31.68805028,36.28387276,27.66784198,,,,
Incidence,Singapore,Female,<1 year,Cervical cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,80 to 84,Cervical cancer,Number,2013,4.979258999,5.979638291,4.000655349,,,,
Incidence,Singapore,Female,85 to 89,Cervical cancer,Number,2013,3.627269619,4.530958997,2.862235236,,,,
Incidence,Singapore,Female,90 to 94,Cervical cancer,Number,2013,1.967483549,2.496961098,1.523178514,,,,
Incidence,Singapore,Female,<20 years,Cervical cancer,Number,2013,0.367802575,0.576086925,0.229461008,,,,
Incidence,Singapore,Female,10 to 24,Cervical cancer,Number,2013,2.711604485,4.359496549,1.652900921,,,,
Incidence,Singapore,Female,95 plus,Cervical cancer,Number,2013,0.769692282,1.001075917,0.586844726,,,,
Incidence,Singapore,Female,<70 years,Cervical cancer,Number,2013,228.1874437,260.188748,199.0787933,,,,
Incidence,Singapore,Female,Under 5,Colon and rectum cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,Early Neonatal,Colon and rectum cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,Late Neonatal,Colon and rectum cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,Post Neonatal,Colon and rectum cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,1 to 4,Colon and rectum cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,5 to 9,Colon and rectum cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,10 to 14,Colon and rectum cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,15 to 19,Colon and rectum cancer,Number,2013,0.432067575,0.600260201,0.306101492,,,,
Incidence,Singapore,Female,20 to 24,Colon and rectum cancer,Number,2013,2.632752983,3.717301498,1.775496995,,,,
Incidence,Singapore,Female,25 to 29,Colon and rectum cancer,Number,2013,6.001034385,8.228287446,4.296656608,,,,
Incidence,Singapore,Female,30 to 34,Colon and rectum cancer,Number,2013,11.90760469,16.01690684,8.633683201,,,,
Incidence,Singapore,Female,35 to 39,Colon and rectum cancer,Number,2013,17.53348959,23.24346404,13.1375017,,,,
Incidence,Singapore,Female,40 to 44,Colon and rectum cancer,Number,2013,25.873651,32.88022764,20.17662139,,,,
Incidence,Singapore,Female,45 to 49,Colon and rectum cancer,Number,2013,43.92895044,53.94682922,35.25569282,,,,
Incidence,Singapore,Female,50 to 54,Colon and rectum cancer,Number,2013,71.76162538,86.68881288,58.65158951,,,,
Incidence,Singapore,Female,55 to 59,Colon and rectum cancer,Number,2013,98.20731367,118.6960013,82.28341654,,,,
Incidence,Singapore,Female,60 to 64,Colon and rectum cancer,Number,2013,109.8693453,131.0689037,91.63026597,,,,
Incidence,Singapore,Female,65 to 69,Colon and rectum cancer,Number,2013,84.18150094,100.9253634,69.73455374,,,,
Incidence,Singapore,Female,70 to 74,Colon and rectum cancer,Number,2013,93.36518492,111.1711098,78.35586138,,,,
Incidence,Singapore,Female,75 to 79,Colon and rectum cancer,Number,2013,81.86626396,96.81174819,68.62239161,,,,
Incidence,Singapore,Female,80 plus,Colon and rectum cancer,Number,2013,206.1299539,235.289496,181.3558031,,,,
Incidence,Singapore,Female,All Ages,Colon and rectum cancer,Number,2013,853.6907388,908.4075162,794.9813578,,,,
Incidence,Singapore,Female,5-14 years,Colon and rectum cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,15-49 years,Colon and rectum cancer,Number,2013,108.3095507,122.0036625,93.87851373,,,,
Incidence,Singapore,Female,50-69 years,Colon and rectum cancer,Number,2013,364.0197853,403.2405168,329.6176404,,,,
Incidence,Singapore,Female,70+ years,Colon and rectum cancer,Number,2013,381.3614028,418.1513957,346.0551833,,,,
Incidence,Singapore,Female,<1 year,Colon and rectum cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,80 to 84,Colon and rectum cancer,Number,2013,81.33617367,94.07241801,69.54291758,,,,
Incidence,Singapore,Female,85 to 89,Colon and rectum cancer,Number,2013,65.58939852,77.96062192,55.87355449,,,,
Incidence,Singapore,Female,90 to 94,Colon and rectum cancer,Number,2013,42.84504023,50.47680645,36.02119905,,,,
Incidence,Singapore,Female,<20 years,Colon and rectum cancer,Number,2013,0.432067575,0.600260201,0.306101492,,,,
Incidence,Singapore,Female,10 to 24,Colon and rectum cancer,Number,2013,3.064820558,4.24819725,2.14558971,,,,
Incidence,Singapore,Female,95 plus,Colon and rectum cancer,Number,2013,16.3593415,19.79907506,13.39380015,,,,
Incidence,Singapore,Female,<70 years,Colon and rectum cancer,Number,2013,472.329336,514.0838465,432.9317485,,,,
Incidence,Singapore,Female,Under 5,Ovarian cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,Early Neonatal,Ovarian cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,Late Neonatal,Ovarian cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,Post Neonatal,Ovarian cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,1 to 4,Ovarian cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,5 to 9,Ovarian cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,10 to 14,Ovarian cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,15 to 19,Ovarian cancer,Number,2013,2.000952945,3.036360046,1.22329818,,,,
Incidence,Singapore,Female,20 to 24,Ovarian cancer,Number,2013,6.84398389,10.80238582,4.179464087,,,,
Incidence,Singapore,Female,25 to 29,Ovarian cancer,Number,2013,7.896125507,11.72599968,5.128087145,,,,
Incidence,Singapore,Female,30 to 34,Ovarian cancer,Number,2013,11.70991572,17.04083488,7.88858556,,,,
Incidence,Singapore,Female,35 to 39,Ovarian cancer,Number,2013,11.58087313,16.45562252,7.940655916,,,,
Incidence,Singapore,Female,40 to 44,Ovarian cancer,Number,2013,18.98436101,25.95056873,13.33496138,,,,
Incidence,Singapore,Female,45 to 49,Ovarian cancer,Number,2013,29.83038156,39.44144102,22.53361948,,,,
Incidence,Singapore,Female,50 to 54,Ovarian cancer,Number,2013,33.92485906,42.07679384,27.1461781,,,,
Incidence,Singapore,Female,55 to 59,Ovarian cancer,Number,2013,36.65754289,44.66314293,29.75724306,,,,
Incidence,Singapore,Female,60 to 64,Ovarian cancer,Number,2013,29.52576477,36.11660081,24.22185913,,,,
Incidence,Singapore,Female,65 to 69,Ovarian cancer,Number,2013,19.85154366,24.43689356,16.22279288,,,,
Incidence,Singapore,Female,70 to 74,Ovarian cancer,Number,2013,13.64159553,16.6442504,10.97040435,,,,
Incidence,Singapore,Female,75 to 79,Ovarian cancer,Number,2013,9.721189863,11.89607204,7.950181629,,,,
Incidence,Singapore,Female,80 plus,Ovarian cancer,Number,2013,17.97780207,21.31476145,15.20601747,,,,
Incidence,Singapore,Female,All Ages,Ovarian cancer,Number,2013,250.1468916,273.7998284,230.3516727,,,,
Incidence,Singapore,Female,5-14 years,Ovarian cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,15-49 years,Ovarian cancer,Number,2013,88.84659376,103.9048545,76.34677098,,,,
Incidence,Singapore,Female,50-69 years,Ovarian cancer,Number,2013,119.9597104,134.2039029,107.3894755,,,,
Incidence,Singapore,Female,70+ years,Ovarian cancer,Number,2013,41.34058747,46.24495499,36.98463127,,,,
Incidence,Singapore,Female,<1 year,Ovarian cancer,Number,2013,0,0,0,,,,
Incidence,Singapore,Female,80 to 84,Ovarian cancer,Number,2013,8.403359528,10.34555354,6.739176673,,,,
Incidence,Singapore,Female,85 to 89,Ovarian cancer,Number,2013,5.68684459,7.302324069,4.267537296,,,,
Incidence,Singapore,Female,90 to 94,Ovarian cancer,Number,2013,3.01809042,3.918674347,2.265555325,,,,
Incidence,Singapore,Female,<20 years,Ovarian cancer,Number,2013,2.000952945,3.036360046,1.22329818,,,,
Incidence,Singapore,Female,10 to 24,Ovarian cancer,Number,2013,8.844936835,13.46727551,5.681458388,,,,
Incidence,Singapore,Female,95 plus,Ovarian cancer,Number,2013,0.869507534,1.160039225,0.651106976,,,,
Incidence,Singapore,Female,<70 years,Ovarian cancer,Number,2013,208.8063041,231.0031479,189.9931632,,,,
Incidence,Singapore,Female,Under 5,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Incidence,Singapore,Female,Early Neonatal,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Incidence,Singapore,Female,Late Neonatal,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Incidence,Singapore,Female,Post Neonatal,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Incidence,Singapore,Female,1 to 4,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Incidence,Singapore,Female,5 to 9,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Incidence,Singapore,Female,10 to 14,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Incidence,Singapore,Female,15 to 19,"Tracheal, bronchus, and lung cancer",Number,2017,0.173145063,0.328528238,0.092418323,,,,
Incidence,Singapore,Female,20 to 24,"Tracheal, bronchus, and lung cancer",Number,2017,0.879534277,1.658821049,0.465718671,,,,
Incidence,Singapore,Female,25 to 29,"Tracheal, bronchus, and lung cancer",Number,2017,2.94910846,4.98118541,1.562357773,,,,
Incidence,Singapore,Female,30 to 34,"Tracheal, bronchus, and lung cancer",Number,2017,5.07736924,8.171102351,2.967703356,,,,
Incidence,Singapore,Female,35 to 39,"Tracheal, bronchus, and lung cancer",Number,2017,9.812551223,14.16398166,6.386277685,,,,
Incidence,Singapore,Female,40 to 44,"Tracheal, bronchus, and lung cancer",Number,2017,12.77401286,17.13426196,8.703363867,,,,
Incidence,Singapore,Female,45 to 49,"Tracheal, bronchus, and lung cancer",Number,2017,24.80507719,31.9004634,17.78002239,,,,
Incidence,Singapore,Female,50 to 54,"Tracheal, bronchus, and lung cancer",Number,2017,36.11479211,47.22074111,26.03716252,,,,
Incidence,Singapore,Female,55 to 59,"Tracheal, bronchus, and lung cancer",Number,2017,51.30709281,65.66942777,37.75289735,,,,
Incidence,Singapore,Female,60 to 64,"Tracheal, bronchus, and lung cancer",Number,2017,68.07382359,85.98313954,50.29580828,,,,
Incidence,Singapore,Female,65 to 69,"Tracheal, bronchus, and lung cancer",Number,2017,72.88168095,91.07637037,54.37869396,,,,
Incidence,Singapore,Female,70 to 74,"Tracheal, bronchus, and lung cancer",Number,2017,55.95794062,71.18617266,42.23088212,,,,
Incidence,Singapore,Female,75 to 79,"Tracheal, bronchus, and lung cancer",Number,2017,59.5621245,74.42175628,43.65777815,,,,
Incidence,Singapore,Female,80 plus,"Tracheal, bronchus, and lung cancer",Number,2017,148.1754843,177.6694575,112.7923902,,,,
Incidence,Singapore,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2017,548.5437372,625.2823439,477.7431945,,,,
Incidence,Singapore,Female,5-14 years,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Incidence,Singapore,Female,15-49 years,"Tracheal, bronchus, and lung cancer",Number,2017,56.47079832,68.91154036,44.10764789,,,,
Incidence,Singapore,Female,50-69 years,"Tracheal, bronchus, and lung cancer",Number,2017,228.3773895,269.9279431,191.2718716,,,,
Incidence,Singapore,Female,70+ years,"Tracheal, bronchus, and lung cancer",Number,2017,263.6955494,305.5978486,218.9807464,,,,
Incidence,Singapore,Female,<1 year,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Incidence,Singapore,Female,80 to 84,"Tracheal, bronchus, and lung cancer",Number,2017,63.34693037,80.23092173,46.56036841,,,,
Incidence,Singapore,Female,85 to 89,"Tracheal, bronchus, and lung cancer",Number,2017,52.20787105,65.38927691,38.83024593,,,,
Incidence,Singapore,Female,90 to 94,"Tracheal, bronchus, and lung cancer",Number,2017,24.92277575,31.98766021,17.88040835,,,,
Incidence,Singapore,Female,<20 years,"Tracheal, bronchus, and lung cancer",Number,2017,0.173145063,0.328528238,0.092418323,,,,
Incidence,Singapore,Female,10 to 24,"Tracheal, bronchus, and lung cancer",Number,2017,1.052679339,1.928192746,0.581365307,,,,
Incidence,Singapore,Female,95 plus,"Tracheal, bronchus, and lung cancer",Number,2017,7.697907139,10.24052736,5.559495511,,,,
Incidence,Singapore,Female,<70 years,"Tracheal, bronchus, and lung cancer",Number,2017,284.8481878,332.7650507,241.0743153,,,,
Incidence,Singapore,Female,Under 5,Breast cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,Early Neonatal,Breast cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,Late Neonatal,Breast cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,Post Neonatal,Breast cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,1 to 4,Breast cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,5 to 9,Breast cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,10 to 14,Breast cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,15 to 19,Breast cancer,Number,2017,0.279960898,0.372952643,0.20852555,,,,
Incidence,Singapore,Female,20 to 24,Breast cancer,Number,2017,3.353962429,4.900462347,2.18077385,,,,
Incidence,Singapore,Female,25 to 29,Breast cancer,Number,2017,31.89405546,45.67546659,21.18901345,,,,
Incidence,Singapore,Female,30 to 34,Breast cancer,Number,2017,67.44038406,91.11774065,48.97723198,,,,
Incidence,Singapore,Female,35 to 39,Breast cancer,Number,2017,136.9504444,183.5756831,100.6351763,,,,
Incidence,Singapore,Female,40 to 44,Breast cancer,Number,2017,218.6880399,287.618794,165.9194841,,,,
Incidence,Singapore,Female,45 to 49,Breast cancer,Number,2017,245.6572833,312.6607401,181.8142852,,,,
Incidence,Singapore,Female,50 to 54,Breast cancer,Number,2017,262.6257069,339.4399509,200.4213667,,,,
Incidence,Singapore,Female,55 to 59,Breast cancer,Number,2017,272.6782687,349.9736616,207.9140703,,,,
Incidence,Singapore,Female,60 to 64,Breast cancer,Number,2017,252.0231967,329.6592872,192.1297529,,,,
Incidence,Singapore,Female,65 to 69,Breast cancer,Number,2017,191.9906458,254.3547158,145.8573418,,,,
Incidence,Singapore,Female,70 to 74,Breast cancer,Number,2017,116.3662943,153.8878845,87.54479186,,,,
Incidence,Singapore,Female,75 to 79,Breast cancer,Number,2017,90.57092741,118.0111873,68.34211377,,,,
Incidence,Singapore,Female,80 plus,Breast cancer,Number,2017,147.9317467,185.1322502,119.2837022,,,,
Incidence,Singapore,Female,All Ages,Breast cancer,Number,2017,2038.450917,2298.263409,1802.039026,,,,
Incidence,Singapore,Female,5-14 years,Breast cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,15-49 years,Breast cancer,Number,2017,704.2641304,832.9615682,596.8922849,,,,
Incidence,Singapore,Female,50-69 years,Breast cancer,Number,2017,979.317818,1148.951999,836.9784422,,,,
Incidence,Singapore,Female,70+ years,Breast cancer,Number,2017,354.8689684,420.9063858,300.2839304,,,,
Incidence,Singapore,Female,<1 year,Breast cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,80 to 84,Breast cancer,Number,2017,56.38333306,73.37318219,42.60963381,,,,
Incidence,Singapore,Female,85 to 89,Breast cancer,Number,2017,49.08065077,63.61482018,37.99579599,,,,
Incidence,Singapore,Female,90 to 94,Breast cancer,Number,2017,29.87808522,39.45795737,22.00611085,,,,
Incidence,Singapore,Female,<20 years,Breast cancer,Number,2017,0.279960898,0.372952643,0.20852555,,,,
Incidence,Singapore,Female,10 to 24,Breast cancer,Number,2017,3.633923327,5.249216384,2.415692302,,,,
Incidence,Singapore,Female,95 plus,Breast cancer,Number,2017,12.58967764,16.81888853,9.190160936,,,,
Incidence,Singapore,Female,<70 years,Breast cancer,Number,2017,1683.581948,1922.028923,1476.211448,,,,
Incidence,Singapore,Female,Under 5,Cervical cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,Early Neonatal,Cervical cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,Late Neonatal,Cervical cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,Post Neonatal,Cervical cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,1 to 4,Cervical cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,5 to 9,Cervical cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,10 to 14,Cervical cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,15 to 19,Cervical cancer,Number,2017,0.414364922,0.662511073,0.246108373,,,,
Incidence,Singapore,Female,20 to 24,Cervical cancer,Number,2017,2.15519403,3.708260697,1.203362737,,,,
Incidence,Singapore,Female,25 to 29,Cervical cancer,Number,2017,12.99033276,21.89957941,7.174493606,,,,
Incidence,Singapore,Female,30 to 34,Cervical cancer,Number,2017,23.74600064,37.71541605,14.00154976,,,,
Incidence,Singapore,Female,35 to 39,Cervical cancer,Number,2017,33.67083134,51.48571077,19.98349993,,,,
Incidence,Singapore,Female,40 to 44,Cervical cancer,Number,2017,32.42899878,49.19916175,20.07302179,,,,
Incidence,Singapore,Female,45 to 49,Cervical cancer,Number,2017,26.89790817,39.82911596,17.70075529,,,,
Incidence,Singapore,Female,50 to 54,Cervical cancer,Number,2017,28.76164669,39.60960475,19.85360508,,,,
Incidence,Singapore,Female,55 to 59,Cervical cancer,Number,2017,28.71164811,40.12737097,20.0229228,,,,
Incidence,Singapore,Female,60 to 64,Cervical cancer,Number,2017,23.49273496,33.61974124,16.8158025,,,,
Incidence,Singapore,Female,65 to 69,Cervical cancer,Number,2017,19.86872553,28.05313646,14.02969497,,,,
Incidence,Singapore,Female,70 to 74,Cervical cancer,Number,2017,11.16962732,15.30452375,8.140578568,,,,
Incidence,Singapore,Female,75 to 79,Cervical cancer,Number,2017,10.37888148,14.02771622,7.728231925,,,,
Incidence,Singapore,Female,80 plus,Cervical cancer,Number,2017,13.38212221,15.68033116,11.37371729,,,,
Incidence,Singapore,Female,All Ages,Cervical cancer,Number,2017,268.0690169,313.5677415,229.1146086,,,,
Incidence,Singapore,Female,5-14 years,Cervical cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,15-49 years,Cervical cancer,Number,2017,132.3036306,167.1950859,105.1315403,,,,
Incidence,Singapore,Female,50-69 years,Cervical cancer,Number,2017,100.8347553,121.7529794,82.74614655,,,,
Incidence,Singapore,Female,70+ years,Cervical cancer,Number,2017,34.93063101,41.35918491,29.90832507,,,,
Incidence,Singapore,Female,<1 year,Cervical cancer,Number,2017,0,0,0,,,,
Incidence,Singapore,Female,80 to 84,Cervical cancer,Number,2017,5.219830979,6.627187673,4.093887636,,,,
Incidence,Singapore,Female,85 to 89,Cervical cancer,Number,2017,4.687438295,5.896928753,3.578368011,,,,
Incidence,Singapore,Female,90 to 94,Cervical cancer,Number,2017,2.500255501,3.278390116,1.879541756,,,,
Incidence,Singapore,Female,<20 years,Cervical cancer,Number,2017,0.414364922,0.662511073,0.246108373,,,,
Incidence,Singapore,Female,10 to 24,Cervical cancer,Number,2017,2.569558952,4.215172802,1.525271183,,,,
Incidence,Singapore,Female,95 plus,Cervical cancer,Number,2017,0.974597431,1.305987639,0.724796396,,,,
